idx,#T,-RT ln Z,Z
43066,25,-23.991999999999997,3.85752e+17
43067,25,-16.3069,897588000000.0
43068,25,-18.9378,76123900000000.0
43069,25,-18.7158,52333800000000.0
43070,25,-18.8614,66917500000000.0
43071,25,-14.8044,71074600000.0
43072,25,-14.674000000000001,57036000000.0
43073,25,-19.0512,92187200000000.0
43074,25,-11.8099,453691000.0
43075,25,-27.8014,2.39129e+20
43076,25,-19.7167,283431000000000.0
43077,25,-17.3843,5531320000000.0
43078,25,-25.2762,3.36999e+18
43079,25,-28.8081,1.30781e+21
43080,25,-14.7861,68909800000.0
43081,25,-17.4313,5987370000000.0
43082,25,-20.1573,596308000000000.0
43083,25,-22.0025,1.34272e+16
43084,25,-23.2841,1.16798e+17
43085,25,-16.4726,1187250000000.0
43086,25,-13.5319,8298170000.0
43087,25,-18.9276,74832900000000.0
43088,25,-23.7689,2.64719e+17
43089,25,-12.6528,1881850000.0
43090,25,-20.8538,1931880000000000.0
43091,25,-30.3488,1.76144e+22
43092,25,-16.5772,1416500000000.0
43093,25,-12.841,2585580000.0
43094,25,-31.8392,2.17963e+23
43095,25,-17.6387,8496810000000.0
43096,25,-27.2191,8.94918e+19
43097,25,-25.3286,3.68158e+18
43098,25,-22.3506,2.41634e+16
43099,25,-21.3315,4326120000000000.0
43100,25,-6.4452300000000005,53014.6
43101,25,-17.9099,13430800000000.0
43102,25,-6.35348,45409.0
43103,25,-9.37945,7502330.0
43104,25,-16.747,1886670000000.0
43105,25,-16.9969,2876220000000.0
43106,25,-5.78838,17495.3
43107,25,-18.6713,48552000000000.0
43108,25,-8.1197,894937.0
43109,25,-19.2813,135940000000000.0
43110,25,-18.5363,38658600000000.0
43111,25,-17.7582,10396800000000.0
43112,25,-21.2957,4072500000000000.0
43113,25,-22.018,1.37837e+16
43114,25,-17.392,5603280000000.0
43115,25,-19.523,204420000000000.0
43116,25,-16.2053,756102000000.0
43117,25,-10.3843,40905100.0
43118,25,-23.0357,7.67891e+16
43119,25,-12.0132,639400000.0
43120,25,-25.1784,2.85721e+18
43121,25,-25.1046,2.52257e+18
43122,25,-10.5867,57559200.0
43123,25,-8.527610000000001,1781530.0
43124,25,-21.7924,9417810000000000.0
43125,25,-12.7889,2367730000.0
43126,25,-14.6589,55596200000.0
43127,25,-15.3092,166624000000.0
43128,25,-18.9965,84047600000000.0
43129,25,-12.4093,1247710000.0
43130,25,-15.4932,227298000000.0
43131,25,-12.9843,3293170000.0
43132,25,-18.2519,23919100000000.0
43133,25,-11.4162,233430000.0
43134,25,-17.5267,7033340000000.0
43135,25,-12.587,1683990000.0
43136,25,-15.8404,408429000000.0
43137,25,-19.0321,89259500000000.0
43138,25,-15.6705,306616000000.0
43139,25,-21.515,5897310000000000.0
43140,25,-20.8947,2070050000000000.0
43141,25,-16.4538,1150140000000.0
43142,25,-21.6222,7066600000000000.0
43143,25,-22.0099,1.35954e+16
43144,25,-17.5317,7093100000000.0
43145,25,-17.4072,5748720000000.0
43146,25,-21.0115,2521090000000000.0
43147,25,-15.9365,480320000000.0
43148,25,-14.57,47855300000.0
43149,25,-15.5171,236657000000.0
43150,25,-15.6534,297878000000.0
43151,25,-27.3172,1.05597e+20
43152,25,-29.7942,6.90825e+21
43153,25,-15.7391,344247000000.0
43154,25,-20.9231,2171730000000000.0
43155,25,-23.6248,2.0755e+17
43156,25,-21.3809,4702570000000000.0
43157,25,-22.7582,4.80708e+16
43158,25,-16.7959,2048800000000.0
43159,25,-23.6494,2.1635e+17
43160,25,-16.5359,1321120000000.0
43161,25,-19.6146,238585000000000.0
43162,25,-24.6077,1.09038e+18
43163,25,-17.2172,4171800000000.0
43164,25,-22.1795,1.81003e+16
43165,25,-18.5853,41993000000000.0
43166,25,-21.2784,3955520000000000.0
43167,25,-22.0352,1.41886e+16
43168,25,-18.2008,21942400000000.0
43169,25,-25.1869,2.89826e+18
43170,25,-26.5318,2.80542e+19
43171,25,-17.4446,6124110000000.0
43172,25,-19.1505,108999000000000.0
43173,25,-14.0984,21588800000.0
43174,25,-15.0163,101630000000.0
43175,25,-13.9566,16994500000.0
43176,25,-11.9919,616840000.0
43177,25,-21.1229,3042630000000000.0
43178,25,-14.9739,94620600000.0
43179,25,-9.82633,15950100.0
43180,25,-14.1597,23939900000.0
43181,25,-16.3787,1013200000000.0
43182,25,-0.831778,4.0709800000000005
43183,25,-15.9799,516848000000.0
43184,25,-21.9669,1.26433e+16
43185,25,-11.527000000000001,281431000.0
43186,25,-18.1385,19752600000000.0
43187,25,-23.803,2.80405e+17
43188,25,-10.5013,49829900.0
43189,25,-33.6344,4.51037e+24
43190,25,-27.8015,2.39165e+20
43191,25,-16.0617,593403000000.0
43192,25,-13.957,17004200000.0
43193,25,-18.5807,41665700000000.0
43194,25,-23.9134,3.37821e+17
43195,25,-21.6018,6827680000000000.0
43196,25,-18.9569,78619200000000.0
43197,25,-25.0972,2.49128e+18
43198,25,-31.9275,2.52958e+23
43199,25,-18.3167,26685800000000.0
43200,25,-14.7903,69399900000.0
43201,25,-23.9596,3.65234e+17
43202,25,-16.176,719597000000.0
43203,25,-12.397,1222090000.0
43204,25,-18.1076,18749900000000.0
43205,25,-14.9905,97309600000.0
43206,25,-21.3175,4225430000000000.0
43207,25,-24.5578,1.00236e+18
43208,25,-10.970999999999998,110102000.0
